,Date,Class,No,Rider,Machine,Heat1,Pena-1,Heat2,Pena-2,Time,Rank-Class,Rank-SB,Rank-Total,Rating[%],Manufacturer,Season
7709,2019-07-21,C2,緑20,加賀　進一,GSX-S1000,1'35.015,0.0,1'33.122,0.0,1'33.122,4.0,18.0,64.0,109.22,Suzuki,2019
7710,2019-07-21,C2,緑28,山田　翼,KSR80,1'42.167,0.0,1'33.452,0.0,1'33.452,5.0,,66.0,109.61,Kawasaki,2019
7711,2019-07-21,C2,緑39,大住　佑,VTR250,1'34.701,1.0,1'33.626,0.0,1'33.626,6.0,,68.0,109.81,Honda,2019
7712,2019-07-21,C2,緑41,高橋　翔吾,ZRX1200DAEG,1'33.979,0.0,1'33.707,0.0,1'33.707,7.0,20.0,70.0,109.91,Kawasaki,2019
7713,2019-07-21,C2,緑38,稲田　裕子,VTR250,1'43.908,1.0,1'34.038,0.0,1'34.038,8.0,,71.0,110.29,Honda,2019
7714,2019-07-21,C2,緑35,田村　一郎,ZX-10R,1'36.260,0.0,1'34.616,0.0,1'34.616,9.0,21.0,75.0,110.97,Kawasaki,2019
7715,2019-07-21,C2,緑24,吉岡　高広,VTR250,1'35.647,1.0,1'34.780,0.0,1'34.780,10.0,,77.0,111.16,Honda,2019
7716,2019-07-21,C2,緑15,三浦　慎司,GSX-S1000,1'35.678,1.0,1'33.837,1.0,1'34.837,11.0,22.0,79.0,111.23,Suzuki,2019
7717,2019-07-21,C2,緑33,木下　健三,DR-Z400SM,1'34.189,1.0,1'35.349,0.0,1'35.189,12.0,,83.0,111.64,Suzuki,2019
7718,2019-07-21,C2,緑6,蔵島　清志,VTR250,1'50.769,3.0,1'35.475,0.0,1'35.475,13.0,,86.0,111.98,Honda,2019
7719,2019-07-21,C2,緑32,君嶋　進,VTR250,1'36.652,0.0,1'35.642,0.0,1'35.642,14.0,,88.0,112.18,Honda,2019
7720,2019-07-21,C2,緑40,佐藤　大将,YZF-R3,1'36.939,0.0,1'35.660,0.0,1'35.660,15.0,,90.0,112.2,Yamaha,2019
7721,2019-07-21,C2,緑25,瀧脇　順司,VTR250,1'35.740,0.0,1'36.041,0.0,1'35.740,16.0,,91.0,112.29,Honda,2019
7722,2019-07-21,C2,緑22,山戸　慎一郎,VTR250,1'35.753,0.0,9'99.999,0.0,1'35.753,17.0,,92.0,112.31,Honda,2019
7723,2019-07-21,C2,緑23,板倉　孝典,VTR250,1'37.330,0.0,1'35.789,0.0,1'35.789,18.0,,93.0,112.35,Honda,2019
7724,2019-07-21,C2,緑4,坂東　健太,VTR250,1'49.073,1.0,1'35.895,0.0,1'35.895,19.0,,94.0,112.47,Honda,2019
7725,2019-07-21,C2,緑21,望月　義司,GSX-S1000,9'99.999,0.0,1'35.043,1.0,1'36.043,20.0,25.0,96.0,112.65,Suzuki,2019
7726,2019-07-21,C2,緑27,岡田　憲之,VTR250,1'36.535,0.0,1'35.649,1.0,1'36.535,21.0,,100.0,113.22,Honda,2019
7727,2019-07-21,C2,緑7,空岡　誠実,VTR250,1'37.958,0.0,1'36.595,0.0,1'36.595,22.0,,101.0,113.29,Honda,2019
7728,2019-07-21,C2,緑37,青木　智紀,GSX1300R,1'38.385,2.0,1'33.941,3.0,1'36.941,23.0,26.0,103.0,113.7,Suzuki,2019
7729,2019-07-21,C2,緑14,岩田　充,VTR250,1'37.810,0.0,1'37.018,0.0,1'37.018,24.0,,104.0,113.79,Honda,2019
7730,2019-07-21,C2,緑34,永井　朝和,SV650,1'39.584,0.0,1'37.079,0.0,1'37.079,25.0,,105.0,113.86,Suzuki,2019
7731,2019-07-21,C2,緑17,渡邉　広貴,VTR250,1'37.438,2.0,1'36.147,1.0,1'37.147,26.0,,106.0,113.94,Honda,2019
7732,2019-07-21,C2,緑13,内藤　精治,ZRX1200DAEG,1'36.406,1.0,1'38.852,0.0,1'37.406,27.0,27.0,107.0,114.24,Kawasaki,2019
7733,2019-07-21,C2,緑8,福井　雅樹,VTR250,1'38.782,0.0,1'37.537,0.0,1'37.537,28.0,,108.0,114.4,Honda,2019
7734,2019-07-21,C2,緑2,高橋　桂子,VTR250,1'39.189,0.0,1'37.723,0.0,1'37.723,29.0,,110.0,114.62,Honda,2019
7735,2019-07-21,C2,緑5,沼崎　清隆,ZR-7,1'38.052,0.0,1'38.539,1.0,1'38.052,30.0,29.0,113.0,115.0,Kawasaki,2019
7736,2019-07-21,C2,緑18,石渡　健太,MT-07,1'40.794,0.0,1'38.373,0.0,1'38.373,31.0,,117.0,115.38,Yamaha,2019
7737,2019-07-21,C2,緑26,池田　麻希子,NSR250R,1'39.316,0.0,1'37.513,1.0,1'38.513,32.0,,118.0,115.54,Honda,2019
7738,2019-07-21,C2,緑16,吉竹　智美,VTR250,1'39.633,0.0,1'38.387,1.0,1'39.387,33.0,,122.0,116.57,Honda,2019
7739,2019-07-21,C2,緑9,井上　百花,GSX-R1000,1'39.644,0.0,1'40.950,1.0,1'39.644,34.0,30.0,124.0,116.87,Suzuki,2019
7740,2019-07-21,C2,緑11,多田　和正,VTR250,1'39.672,0.0,1'39.526,1.0,1'39.672,35.0,,125.0,116.9,Honda,2019
7741,2019-07-21,C2,緑31,和田　ジャンオー,DR-Z400SM,1'42.740,1.0,1'39.855,0.0,1'39.855,36.0,,130.0,117.12,Suzuki,2019
7742,2019-07-21,C2,緑30,田中　健太,DR-Z400SM,1'38.490,4.0,1'36.149,4.0,1'40.149,37.0,,131.0,117.46,Suzuki,2019
7743,2019-07-21,C2,緑12,小島　幸雄,NSR250R,1'44.995,0.0,1'41.423,0.0,1'41.423,38.0,,135.0,118.96,Honda,2019
7744,2019-07-21,C2,緑36,寺崎　愛,GROM,1'46.199,0.0,1'42.140,0.0,1'42.140,39.0,,143.0,119.8,Honda,2019
7745,2019-07-21,C2,緑19,平嶋　竜夫,CB1300SF,1'42.405,0.0,1'42.908,0.0,1'42.405,40.0,31.0,145.0,120.11,Honda,2019
7746,2019-07-21,C2,緑1,吉田　健一,VTR250,9'99.999,0.0,1'49.202,1.0,1'50.202,41.0,,156.0,129.25,Honda,2019
7747,2019-07-21,NO,黄26,ジャオ　トン,Z250SL,1'37.037,0.0,1'34.463,0.0,1'34.463,1.0,,73.0,110.79,Kawasaki,2019
7748,2019-07-21,NO,黄44,荒井　康行,YZ250FX,1'35.343,0.0,9'99.999,0.0,1'35.343,2.0,,85.0,111.82,Yamaha,2019
7749,2019-07-21,NO,黄38,サイ　ゼンユ,Ninja1000,1'37.335,0.0,1'36.162,0.0,1'36.162,3.0,,97.0,112.79,Kawasaki,2019
7750,2019-07-21,NO,黄23,諸星　裕樹,OV-27,1'39.664,0.0,1'36.283,0.0,1'36.283,4.0,,98.0,112.93,Over,2019
7751,2019-07-21,NO,黄47,伊藤　雅敏,VTR250,1'41.058,0.0,1'38.127,0.0,1'38.127,5.0,,114.0,115.09,Honda,2019
7752,2019-07-21,NO,黄25,柴原　敏夫,VTR250,1'39.494,0.0,1'38.168,0.0,1'38.168,6.0,,115.0,115.14,Honda,2019
7753,2019-07-21,NO,黄41,岩﨑　剛,DR-Z400SM,1'39.220,0.0,1'38.612,4.0,1'39.220,7.0,,120.0,116.37,Suzuki,2019
7754,2019-07-21,NO,黄28,荒木　泰人,VTR250,1'40.593,0.0,1'39.633,0.0,1'39.633,8.0,,123.0,116.86,Honda,2019
7755,2019-07-21,NO,黄34,近藤　智,CBR650F,1'41.457,0.0,1'39.746,0.0,1'39.746,9.0,,126.0,116.99,Honda,2019
7756,2019-07-21,NO,黄50,猪狩　圭助,CB750,1'40.396,0.0,1'39.770,0.0,1'39.770,10.0,,127.0,117.02,Honda,2019
7757,2019-07-21,NO,黄43,宇治原　功,GSR750,1'42.718,0.0,1'40.493,0.0,1'40.493,11.0,,132.0,117.87,Suzuki,2019
7758,2019-07-21,NO,黄33,与儀　知洋,CBR600RR,1'42.546,0.0,1'41.274,0.0,1'41.274,12.0,,134.0,118.78,Honda,2019
7759,2019-07-21,NO,黄40,黒瀬　彬弘,VT250,1'41.503,0.0,9'99.999,0.0,1'41.503,13.0,,136.0,119.05,Honda,2019
7760,2019-07-21,NO,黄35,坂場　利幸,W650,1'44.158,0.0,1'41.585,0.0,1'41.585,14.0,,137.0,119.15,Kawasaki,2019
7761,2019-07-21,NO,黄21,新井　秀昭,WR450F,1'42.875,0.0,1'40.663,1.0,1'41.663,15.0,,139.0,119.24,Yamaha,2019
7762,2019-07-21,NO,黄37,熊沢　孝久,Z750,1'45.242,4.0,1'40.839,1.0,1'41.839,16.0,,140.0,119.44,Kawasaki,2019
7763,2019-07-21,NO,黄31,近田　篤,STREET TRIPLE R,1'43.837,0.0,1'42.091,0.0,1'42.091,17.0,,141.0,119.74,Triumph,2019
7764,2019-07-21,NO,黄51,五十嵐　健,VT250spada,1'43.231,3.0,1'41.125,1.0,1'42.125,18.0,,142.0,119.78,Honda,2019
7765,2019-07-21,NO,黄30,桑島　克成,Z-650,1'42.324,0.0,1'43.915,1.0,1'42.324,19.0,,144.0,120.01,Kawasaki,2019
7766,2019-07-21,NO,黄42,一居　裕弥,GSX-S1000,1'43.475,1.0,1'42.690,0.0,1'42.690,20.0,,146.0,120.44,Suzuki,2019
7767,2019-07-21,NO,黄55,渡辺　和宏,VTR250,1'44.528,0.0,1'43.193,0.0,1'43.193,21.0,,147.0,121.03,Honda,2019
7768,2019-07-21,NO,黄46,大野　征信,MT-07,1'42.385,1.0,1'42.595,2.0,1'43.385,22.0,,148.0,121.26,Yamaha,2019
7769,2019-07-21,NO,黄36,高橋　宏明,VTR250,1'46.192,1.0,1'44.049,0.0,1'44.049,23.0,,149.0,122.04,Honda,2019
7770,2019-07-21,NO,黄53,杉山　卓司,Z250,1'50.512,0.0,1'44.222,0.0,1'44.222,24.0,,150.0,122.24,Kawasaki,2019
7771,2019-07-21,NO,黄52,森内　達也,WR250X,1'46.524,1.0,1'47.624,0.0,1'47.524,25.0,,152.0,126.11,Yamaha,2019
7772,2019-07-21,NO,黄22,岡　健一,GSX1400,1'49.815,0.0,1'47.547,0.0,1'47.547,26.0,,153.0,126.14,Suzuki,2019
7773,2019-07-21,NO,黄39,辻村　憲昭,GSR750,1'50.014,0.0,1'52.882,0.0,1'50.014,27.0,,155.0,129.03,Suzuki,2019
7774,2019-07-21,NO,黄45,高村　康夫,ZRX1200R,1'53.733,0.0,1'50.370,0.0,1'50.370,28.0,,157.0,129.45,Kawasaki,2019
7775,2019-07-21,NO,黄32,浅井　祐一,Z750R,1'56.434,1.0,1'52.415,3.0,1'55.415,29.0,,158.0,135.37,Kawasaki,2019
7776,2019-07-21,NO,黄54,蛭海　順次,MT-03,2'20.893,0.0,1'55.732,0.0,1'55.732,30.0,,159.0,135.74,Yamaha,2019
7777,2019-07-21,NO,黄48,李　敏明,Majesty S,2'00.900,0.0,1'56.852,0.0,1'56.852,31.0,,160.0,137.05,Yamaha,2019
7778,2019-07-21,NO,黄29,荒井　聡,VTR1000F,2'03.583,0.0,2'01.145,1.0,2'02.145,32.0,,161.0,143.26,Honda,2019
7779,2019-07-21,NO,黄24,大野　智敬,CBR650F,2'54.900,0.0,2'34.545,0.0,2'34.545,33.0,,164.0,181.26,Honda,2019
7780,2019-07-21,NL,黄3,石渡　愛美,CR85,1'45.481,0.0,1'38.608,0.0,1'38.608,1.0,,119.0,115.65,Honda,2019
7781,2019-07-21,NL,黄9,岡野　月子,VTR250,1'39.944,0.0,1'39.220,0.0,1'39.220,2.0,,120.0,116.37,Honda,2019
7782,2019-07-21,NL,黄5,吉岡　由紀子,Ninja400,1'42.792,0.0,1'41.089,0.0,1'41.089,3.0,,133.0,118.56,Kawasaki,2019
7783,2019-07-21,NL,黄1,土橋　朋子,CB400SB,1'43.176,0.0,1'41.644,0.0,1'41.644,4.0,,138.0,119.22,Honda,2019
7784,2019-07-21,NL,黄7,草野　涼子,VTR250,1'47.253,0.0,1'44.881,0.0,1'44.881,5.0,,151.0,123.01,Honda,2019
7785,2019-07-21,NL,黄8,朝永　昭子,VTR250,2'07.244,0.0,1'49.289,0.0,1'49.289,6.0,,154.0,128.18,Honda,2019
7786,2019-07-21,NL,黄2,下ノ村　美恵,W650,2'07.636,0.0,9'99.999,0.0,2'07.636,7.0,,162.0,149.7,Kawasaki,2019
7787,2019-07-21,NL,黄4,中島　直子,GSX-R1000,2'29.785,1.0,2'33.222,0.0,2'30.785,8.0,,163.0,176.85,Suzuki,2019
7788,2011-08-07,A,赤2,吉野　昇,CRF450X,1'41.289,5.0,1'35.665,0.0,1'35.665,1.0,,1.0,100.0,Honda,2011
7789,2011-08-07,A,赤1,冨永　崇史,NSR250R,1'36.341,0.0,1'35.737,0.0,1'35.737,2.0,,2.0,100.08,Honda,2011
7790,2011-08-07,A,赤11,矢嶋　尊,NSR250R,1'38.846,1.0,1'37.821,0.0,1'37.821,3.0,,3.0,102.25,Honda,2011
7791,2011-08-07,A,赤3,廣瀬　章,NSR250R,1'38.363,0.0,9'99.999,0.0,1'38.363,4.0,,5.0,102.82,Honda,2011
7792,2011-08-07,A,赤7,池田　秀一,NSR250R,1'41.552,0.0,1'38.600,0.0,1'38.600,5.0,,6.0,103.07,Honda,2011
7793,2011-08-07,A,赤6,作田　隆義,ZRX1200R,1'41.348,0.0,1'39.696,0.0,1'39.696,6.0,1.0,8.0,104.21,Kawasaki,2011
7794,2011-08-07,A,赤10,小崎　弘敬,STREET TRIPLE,1'41.518,0.0,1'40.022,0.0,1'40.022,7.0,,9.0,104.55,Triumph,2011
7795,2011-08-07,A,赤20,北村　聖司,NSR250R,1'41.652,0.0,1'40.163,0.0,1'40.163,8.0,,10.0,104.7,Honda,2011
7796,2011-08-07,A,赤12,朝野　功治,ZX-10R,1'41.357,0.0,1'40.932,0.0,1'40.932,9.0,2.0,13.0,105.51,Kawasaki,2011
7797,2011-08-07,A,赤14,高嶋　佳治,ZX-10R,1'41.886,0.0,1'41.658,0.0,1'41.658,10.0,3.0,18.0,106.26,Kawasaki,2011
7798,2011-08-07,A,赤8,早川　耕平,DR-Z400SM,1'41.791,0.0,1'45.201,1.0,1'41.791,11.0,,20.0,106.4,Suzuki,2011
7799,2011-08-07,A,赤28,日沼　諭史,GSX-R750,1'42.257,1.0,1'41.838,0.0,1'41.838,12.0,4.0,22.0,106.45,Suzuki,2011
7800,2011-08-07,A,赤13,荒木　秀次,ZX-10R,1'44.291,0.0,1'42.003,0.0,1'42.003,13.0,5.0,24.0,106.63,Kawasaki,2011
7801,2011-08-07,A,赤15,月原　浩司,ZX-10R,1'42.764,1.0,1'42.484,0.0,1'42.484,14.0,6.0,27.0,107.13,Kawasaki,2011
7802,2011-08-07,A,赤19,星澤　昌寿,WR125,9'99.999,0.0,1'42.651,1.0,1'43.651,15.0,,31.0,108.35,Yamaha,2011
7803,2011-08-07,A,赤16,木村　香一,ZX-10R,1'44.793,1.0,1'43.894,0.0,1'43.894,16.0,7.0,34.0,108.6,Kawasaki,2011
7804,2011-08-07,B,青3,古場　宏,WR450F,1'43.855,3.0,1'38.034,0.0,1'38.034,1.0,,4.0,102.48,Yamaha,2011
7805,2011-08-07,B,青2,中村　文勝,SXV450,1'40.002,1.0,1'38.957,0.0,1'38.957,2.0,,7.0,103.44,Aprilia,2011
7806,2011-08-07,B,青7,小野寺　竜治,NSR250R,1'49.749,0.0,1'40.424,0.0,1'40.424,3.0,,11.0,104.97,Honda,2011
7807,2011-08-07,B,青9,川崎　淳,NSR250R,9'99.999,0.0,1'40.819,0.0,1'40.819,4.0,,12.0,105.39,Honda,2011
7808,2011-08-07,B,青11,新島　伸晃,DR-Z400SM,1'41.081,0.0,1'40.975,0.0,1'40.975,5.0,,14.0,105.55,Suzuki,2011
7809,2011-08-07,B,青4,和田　信行,DR-Z400SM,1'41.848,1.0,1'40.251,1.0,1'41.251,6.0,,15.0,105.84,Suzuki,2011
7810,2011-08-07,B,青8,清野　雅之,CBR600RR,1'41.701,0.0,1'42.521,0.0,1'41.701,7.0,,19.0,106.31,Honda,2011
7811,2011-08-07,B,青5,角谷　岳司,NSR80改,1'41.825,0.0,1'55.762,0.0,1'41.825,8.0,,21.0,106.44,Honda,2011
7812,2011-08-07,B,青6,江頭　章,VTR250,1'42.380,0.0,1'40.894,1.0,1'41.894,9.0,,23.0,106.51,Honda,2011
7813,2011-08-07,B,青1,笹尾　直邦,SM450R,1'44.445,3.0,1'43.862,0.0,1'43.862,10.0,,33.0,108.57,Husqvarna,2011
7814,2011-08-07,B,青10,杉山　和久,CBR600RR,2'02.035,3.0,1'43.997,0.0,1'43.997,11.0,,36.0,108.71,Honda,2011
7815,2011-08-07,C1,緑24,鈴木　大介,TZM50改,1'41.881,0.0,1'41.396,0.0,1'41.396,1.0,,16.0,105.99,Yamaha,2011
7816,2011-08-07,C1,緑12,河村　志信,SM450R,9'99.999,0.0,1'41.576,0.0,1'41.576,2.0,,17.0,106.18,Husqvarna,2011
7817,2011-08-07,C1,緑9,羽野島　道男,DR-Z400SM,1'42.190,0.0,1'46.389,1.0,1'42.190,3.0,,25.0,106.82,Suzuki,2011
7818,2011-08-07,C1,緑7,高嶋　香織,NSR250R,1'44.741,1.0,1'42.483,0.0,1'42.483,4.0,,26.0,107.13,Honda,2011
7819,2011-08-07,C1,緑4,中野　正信,NSR250R,1'44.365,0.0,1'42.847,0.0,1'42.847,5.0,,28.0,107.51,Honda,2011
7820,2011-08-07,C1,緑8,中川　克己,CBR600F4i,1'43.877,0.0,1'43.052,0.0,1'43.052,6.0,,29.0,107.72,Honda,2011
7821,2011-08-07,C1,緑6,熊谷　勇武,NSR250R,1'51.331,0.0,1'43.441,0.0,1'43.441,7.0,,30.0,108.13,Honda,2011
7822,2011-08-07,C1,緑21,新井　隆光,CBR600RR,1'44.807,0.0,1'43.826,0.0,1'43.826,8.0,,32.0,108.53,Honda,2011
7823,2011-08-07,C1,緑2,野村　大輔,DR-Z400SM,1'42.987,2.0,1'42.985,1.0,1'43.985,9.0,,35.0,108.7,Suzuki,2011
7824,2011-08-07,C1,緑19,市村　直生,FZ6-S Fazer,1'44.655,1.0,1'44.040,0.0,1'44.040,10.0,,37.0,108.75,Yamaha,2011
7825,2011-08-07,C1,緑1,中川　豪,DR-Z400SM,1'44.844,1.0,1'44.054,0.0,1'44.054,11.0,,38.0,108.77,Suzuki,2011
7826,2011-08-07,C1,緑11,古川　諭,SM400R,1'45.227,0.0,1'43.085,1.0,1'44.085,12.0,,39.0,108.8,Husqvarna,2011
7827,2011-08-07,C1,緑5,月原　桃子,ZRX1200R,9'99.999,0.0,1'44.992,0.0,1'44.992,13.0,8.0,41.0,109.75,Kawasaki,2011
7828,2011-08-07,C1,緑3,韮沢　克巳,DR-Z400SM,1'46.027,0.0,1'45.126,0.0,1'45.126,14.0,,42.0,109.89,Suzuki,2011
7829,2011-08-07,C1,緑16,山田　富士雄,NSR250R,1'46.687,0.0,1'45.354,0.0,1'45.354,15.0,,43.0,110.13,Honda,2011
7830,2011-08-07,C1,緑13,三橋　裕一,CBR250RR,1'49.580,0.0,1'45.401,0.0,1'45.401,16.0,,44.0,110.18,Honda,2011
7831,2011-08-07,C1,緑20,木村　健太,D-TRACKER,2'09.506,0.0,1'44.674,1.0,1'45.674,17.0,,45.0,110.46,Kawasaki,2011
7832,2011-08-07,C1,緑14,橋立　裕次郎,NSR50改,1'47.536,1.0,1'45.756,0.0,1'45.756,18.0,,46.0,110.55,Honda,2011
7833,2011-08-07,C1,緑10,古作　昌嗣,Lanza,1'46.692,0.0,1'46.062,0.0,1'46.062,19.0,,49.0,110.87,Yamaha,2011
7834,2011-08-07,C1,緑15,渡辺　籐太,VTR250,1'47.386,0.0,1'45.237,1.0,1'46.237,20.0,,50.0,111.05,Honda,2011
7835,2011-08-07,C1,緑17,寺田　晴男,GPMR-250X,1'46.350,0.0,1'46.248,0.0,1'46.248,21.0,,51.0,111.06,Honda,2011
7836,2011-08-07,C1,緑23,平根　大志,Z750,1'49.095,0.0,1'47.201,0.0,1'47.201,22.0,9.0,53.0,112.06,Kawasaki,2011
7837,2011-08-07,C1,緑22,菅原　健太,DR-Z400SM,1'50.630,0.0,1'51.262,1.0,1'50.630,23.0,,66.0,115.64,Suzuki,2011
7838,2011-08-07,C1,緑18,足立原　孝実,ZRX1100Ⅱ,9'99.999,0.0,1'54.968,2.0,1'56.968,24.0,15.0,81.0,122.27,Kawasaki,2011
7839,2011-08-07,C2,緑69,井上　周一,DR-Z400SM,1'45.448,0.0,1'44.731,0.0,1'44.731,1.0,,40.0,109.48,Suzuki,2011
7840,2011-08-07,C2,緑65,坂元　州臣,DR-Z400SM,9'99.999,0.0,1'45.784,0.0,1'45.784,2.0,,47.0,110.58,Suzuki,2011
7841,2011-08-07,C2,緑52,引間　千春,CBR600F,1'46.022,0.0,1'46.249,1.0,1'46.022,3.0,,48.0,110.83,Honda,2011
7842,2011-08-07,C2,緑55,袖達　美香,CBR600F4i,1'46.346,0.0,1'45.076,2.0,1'46.346,4.0,,52.0,111.17,Honda,2011
7843,2011-08-07,C2,緑64,久保田　喜雄,DR-Z400SM,1'49.835,0.0,1'47.721,0.0,1'47.721,5.0,,54.0,112.6,Suzuki,2011
7844,2011-08-07,C2,緑51,野呂　隆,ZRX1200R,2'18.942,0.0,1'47.809,0.0,1'47.809,6.0,10.0,55.0,112.69,Kawasaki,2011
7845,2011-08-07,C2,緑53,山内　沙世,VTR250,1'47.809,0.0,1'46.538,3.0,1'47.809,6.0,,55.0,112.69,Honda,2011
7846,2011-08-07,C2,緑63,松本　かおり,NSR250R,1'49.397,0.0,1'47.926,0.0,1'47.926,8.0,,57.0,112.82,Honda,2011
7847,2011-08-07,C2,緑68,小倉　勲,DR-Z400SM,1'53.772,1.0,1'48.328,0.0,1'48.328,9.0,,58.0,113.24,Suzuki,2011
7848,2011-08-07,C2,緑58,池田　麻希子,NSR250R,1'48.445,0.0,1'48.669,0.0,1'48.445,10.0,,59.0,113.36,Honda,2011
7849,2011-08-07,C2,緑71,名越　武盛,CBR600F,1'47.023,2.0,2'11.246,1.0,1'49.023,11.0,,60.0,113.96,Honda,2011
7850,2011-08-07,C2,緑66,井原　英樹,ZX-10R,1'49.088,0.0,1'50.144,2.0,1'49.088,12.0,11.0,61.0,114.03,Kawasaki,2011
7851,2011-08-07,C2,緑56,内田　淳,ZRX1100,1'53.326,0.0,1'49.970,0.0,1'49.970,13.0,12.0,62.0,114.95,Kawasaki,2011
7852,2011-08-07,C2,緑59,吉田　博,VTR250,1'50.836,0.0,1'50.222,0.0,1'50.222,14.0,,63.0,115.22,Honda,2011
7853,2011-08-07,C2,緑70,吉岡　真智子,XR100 Motard,1'51.449,0.0,1'50.446,0.0,1'50.446,15.0,,64.0,115.45,Honda,2011
7854,2011-08-07,C2,緑57,山﨑　晃弘,ZRX1200R,1'53.965,0.0,1'50.874,0.0,1'50.874,16.0,13.0,67.0,115.9,Kawasaki,2011
7855,2011-08-07,C2,緑62,平嶋　竜夫,CB1300SF,1'52.767,0.0,1'51.937,0.0,1'51.937,17.0,14.0,68.0,117.01,Honda,2011
7856,2011-08-07,C2,緑60,小笠原　晶子,CBR600F4i,1'54.611,0.0,1'53.833,0.0,1'53.833,18.0,,71.0,118.99,Honda,2011
7857,2011-08-07,C2,緑67,亀村　忠之,GSX-R1000,1'57.460,0.0,9'99.999,0.0,1'57.460,19.0,16.0,83.0,122.78,Suzuki,2011
7858,2011-08-07,NN,黄54,菅原　澪士,KSR80,2'01.289,2.0,1'58.782,0.0,1'58.782,1.0,,85.0,124.16,Kawasaki,2011
7859,2011-08-07,NN,黄53,中山　涼太,SL230,9'99.999,0.0,2'00.127,0.0,2'00.127,2.0,,89.0,125.57,Honda,2011
7860,2011-08-07,NN,黄52,井元　悠,FZ8,2'06.919,1.0,2'05.246,0.0,2'05.246,3.0,,93.0,130.92,Yamaha,2011
7861,2011-08-07,NN,黄51,加藤　偉考,KSR80,2'38.346,0.0,2'30.146,0.0,2'30.146,4.0,,99.0,156.95,Kawasaki,2011
7862,2011-08-07,NO,黄82,後藤　伸志,XR100 Motard,9'99.999,0.0,1'49.449,1.0,1'50.449,1.0,,65.0,115.45,Honda,2011
7863,2011-08-07,NO,黄89,佐藤　知幸,Z750,2'05.293,0.0,1'51.959,0.0,1'51.959,2.0,,69.0,117.03,Kawasaki,2011
7864,2011-08-07,NO,黄76,並木　芳雄,D-TRACKER,1'52.909,0.0,2'01.153,6.0,1'52.909,3.0,,70.0,118.03,Kawasaki,2011
7865,2011-08-07,NO,黄71,小林　寿雄,Bandit1200,1'58.733,0.0,1'54.474,0.0,1'54.474,4.0,,72.0,119.66,Suzuki,2011
7866,2011-08-07,NO,黄78,玉谷　壮弘,ZRX1200R,2'16.079,2.0,1'55.138,0.0,1'55.138,5.0,,73.0,120.36,Kawasaki,2011
7867,2011-08-07,NO,黄74,中山　臣也,VTR250,1'55.179,0.0,1'56.004,0.0,1'55.179,6.0,,74.0,120.4,Honda,2011
7868,2011-08-07,NO,黄85,川内　隆行,FZ1,1'56.643,0.0,1'55.789,0.0,1'55.789,7.0,,76.0,121.04,Yamaha,2011
7869,2011-08-07,NO,黄81,張田　重人,ER-6n,2'03.359,0.0,1'54.895,1.0,1'55.895,8.0,,77.0,121.15,Kawasaki,2011
7870,2011-08-07,NO,黄88,小林　謙一,VTR250,1'55.209,3.0,1'56.673,0.0,1'56.673,9.0,,79.0,121.96,Honda,2011
7871,2011-08-07,NO,黄83,小野　裕幸,VTR250,1'56.702,0.0,2'03.017,3.0,1'56.702,10.0,,80.0,121.99,Honda,2011
7872,2011-08-07,NO,黄73,加藤　勝也,D-TRACKER,9'99.999,0.0,1'57.009,0.0,1'57.009,11.0,,82.0,122.31,Kawasaki,2011
7873,2011-08-07,NO,黄72,吉田　健一,VTR250,1'59.377,0.0,1'58.241,0.0,1'58.241,12.0,,84.0,123.6,Honda,2011
7874,2011-08-07,NO,黄87,斉藤　務,WR250X,2'01.190,0.0,1'59.174,0.0,1'59.174,13.0,,86.0,124.57,Yamaha,2011
7875,2011-08-07,NO,黄86,西山　卓宏,DR-Z400SM,1'55.412,5.0,1'54.374,5.0,1'59.374,14.0,,87.0,124.78,Suzuki,2011
7876,2011-08-07,NO,黄84,進藤　瑞希,FZ1,1'59.524,0.0,1'59.434,0.0,1'59.434,15.0,,88.0,124.85,Yamaha,2011
7877,2011-08-07,NO,黄79,島村　隆志,M696,2'14.477,0.0,2'01.468,0.0,2'01.468,16.0,,90.0,126.97,Ducati,2011
7878,2011-08-07,NO,黄90,吉田　武志,VT250spada,2'02.168,0.0,2'01.941,0.0,2'01.941,17.0,,91.0,127.47,Honda,2011
7879,2011-08-07,NO,黄75,粕谷　侑司,Hornet600,2'03.327,0.0,2'07.578,1.0,2'03.327,18.0,,92.0,128.92,Honda,2011
7880,2011-08-07,NO,黄77,中島　玄創,B-King,2'07.391,0.0,9'99.999,0.0,2'07.391,19.0,,95.0,133.16,Suzuki,2011
7881,2011-08-07,NO,黄91,若林　祐輔,XR100 Motard,9'99.999,0.0,9'99.999,0.0,9'99.999,20.0,,100.0,,Honda,2011
7882,2011-08-07,NL,黄63,木村　由紀代,NSR250R,2'00.977,0.0,1'55.311,0.0,1'55.311,1.0,,75.0,120.54,Honda,2011
7883,2011-08-07,NL,黄64,大野　香穂里,DR-Z400S,1'58.333,1.0,1'56.467,0.0,1'56.467,2.0,,78.0,121.74,Suzuki,2011
7884,2011-08-07,NL,黄62,伊藤　華子,W650,2'15.486,3.0,2'06.839,0.0,2'06.839,3.0,,94.0,132.59,Kawasaki,2011
7885,2011-08-07,NL,黄66,佐藤　紗祐里,KSR80,2'25.412,1.0,2'12.628,0.0,2'12.628,4.0,,96.0,138.64,Kawasaki,2011
